ID,Age,Overall,Potential,Wage,Special,International Reputation,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
242051,22,59,67,1000000.0,1412,1.0,176,55.0,31.0,53.0,53.0,24.0,57.0,30.0,28.0,22.0,55.0,68.0,65.0,59.0,55.0,47.0,28.0,63.0,60.0,62.0,31.0,55.0,59.0,51.0,39.0,42.0,40.0,56.0,60.0,59.0,11.0,10.0,5.0,10.0,9.0
10884,37,59,59,1000000.0,1586,1.0,187,51.0,51.0,58.0,67.0,45.0,52.0,55.0,50.0,60.0,58.0,35.0,38.0,34.0,61.0,60.0,67.0,68.0,40.0,74.0,59.0,64.0,56.0,50.0,64.0,67.0,60.0,60.0,46.0,45.0,9.0,13.0,12.0,7.0,10.0
209285,23,59,64,1000000.0,1470,1.0,165,50.0,23.0,58.0,48.0,26.0,46.0,30.0,25.0,39.0,50.0,67.0,65.0,50.0,52.0,52.0,52.0,79.0,70.0,76.0,27.0,65.0,57.0,40.0,40.0,43.0,47.0,60.0,60.0,59.0,12.0,15.0,12.0,12.0,10.0
244101,21,59,65,1000000.0,1225,1.0,181,32.0,18.0,64.0,49.0,28.0,28.0,30.0,23.0,44.0,34.0,32.0,33.0,32.0,49.0,31.0,35.0,67.0,48.0,82.0,26.0,72.0,54.0,24.0,40.0,37.0,41.0,52.0,59.0,52.0,9.0,11.0,9.0,9.0,12.0
244613,18,59,76,2000000.0,1588,1.0,139,51.0,47.0,54.0,67.0,53.0,61.0,55.0,54.0,68.0,64.0,68.0,62.0,62.0,55.0,86.0,62.0,52.0,61.0,33.0,48.0,43.0,31.0,47.0,51.0,52.0,63.0,47.0,46.0,51.0,12.0,11.0,13.0,13.0,8.0
245381,19,59,74,1000000.0,1377,1.0,176,40.0,21.0,60.0,48.0,28.0,42.0,27.0,27.0,44.0,40.0,59.0,63.0,48.0,55.0,59.0,52.0,70.0,52.0,69.0,31.0,49.0,57.0,30.0,40.0,44.0,51.0,58.0,61.0,58.0,10.0,12.0,6.0,10.0,7.0
244614,20,59,69,2000000.0,1546,1.0,157,49.0,39.0,59.0,68.0,41.0,58.0,43.0,42.0,63.0,59.0,60.0,54.0,60.0,57.0,67.0,52.0,55.0,68.0,55.0,35.0,57.0,48.0,29.0,60.0,50.0,48.0,51.0,56.0,62.0,9.0,14.0,8.0,12.0,6.0
213127,21,59,69,1000000.0,1485,1.0,176,52.0,29.0,47.0,50.0,26.0,55.0,30.0,35.0,38.0,53.0,76.0,64.0,78.0,57.0,77.0,24.0,79.0,66.0,66.0,31.0,55.0,54.0,35.0,42.0,37.0,50.0,53.0,63.0,61.0,15.0,10.0,10.0,11.0,6.0
228999,23,59,66,2000000.0,1427,1.0,150,59.0,25.0,40.0,36.0,28.0,55.0,34.0,31.0,33.0,46.0,80.0,77.0,58.0,49.0,75.0,29.0,60.0,74.0,58.0,24.0,50.0,55.0,46.0,36.0,40.0,58.0,45.0,60.0,63.0,12.0,13.0,8.0,13.0,15.0
220041,23,59,66,2000000.0,1514,1.0,152,49.0,17.0,35.0,46.0,23.0,68.0,51.0,39.0,38.0,66.0,72.0,74.0,63.0,67.0,73.0,40.0,77.0,66.0,68.0,27.0,53.0,55.0,54.0,29.0,36.0,47.0,58.0,56.0,56.0,14.0,16.0,13.0,8.0,7.0
227977,22,59,68,1000000.0,1420,1.0,172,38.0,63.0,58.0,43.0,42.0,56.0,40.0,30.0,34.0,54.0,70.0,68.0,63.0,53.0,60.0,56.0,57.0,48.0,68.0,58.0,70.0,19.0,56.0,52.0,62.0,56.0,15.0,13.0,21.0,11.0,11.0,6.0,14.0,11.0
222090,21,59,65,1000000.0,1508,1.0,141,45.0,41.0,39.0,65.0,40.0,58.0,50.0,39.0,55.0,57.0,89.0,84.0,73.0,47.0,72.0,46.0,50.0,61.0,40.0,31.0,49.0,30.0,51.0,59.0,50.0,55.0,46.0,42.0,47.0,12.0,10.0,14.0,7.0,9.0
245898,21,59,64,1000000.0,1459,1.0,159,54.0,49.0,44.0,59.0,52.0,61.0,39.0,34.0,34.0,58.0,78.0,82.0,69.0,57.0,72.0,58.0,63.0,65.0,60.0,46.0,34.0,20.0,48.0,56.0,46.0,52.0,22.0,21.0,28.0,13.0,5.0,13.0,12.0,7.0
238731,21,59,65,1000000.0,1470,1.0,172,56.0,44.0,42.0,54.0,42.0,61.0,54.0,42.0,42.0,57.0,86.0,84.0,81.0,48.0,71.0,58.0,64.0,70.0,54.0,42.0,38.0,22.0,47.0,48.0,46.0,56.0,20.0,28.0,23.0,14.0,11.0,5.0,7.0,9.0
227726,23,59,64,4000000.0,1546,1.0,117,55.0,52.0,49.0,60.0,42.0,55.0,42.0,39.0,57.0,60.0,75.0,70.0,76.0,54.0,65.0,58.0,66.0,54.0,39.0,39.0,55.0,49.0,54.0,58.0,39.0,50.0,29.0,49.0,45.0,15.0,15.0,6.0,11.0,14.0
235662,20,59,70,2000000.0,1348,1.0,165,25.0,23.0,62.0,49.0,25.0,31.0,20.0,20.0,46.0,61.0,67.0,60.0,61.0,45.0,63.0,41.0,75.0,61.0,71.0,23.0,52.0,53.0,28.0,30.0,38.0,55.0,55.0,58.0,56.0,13.0,6.0,10.0,9.0,11.0
237966,20,59,70,6000000.0,1584,1.0,159,52.0,52.0,48.0,62.0,51.0,60.0,56.0,52.0,63.0,62.0,57.0,59.0,70.0,60.0,68.0,63.0,56.0,54.0,54.0,46.0,47.0,33.0,48.0,62.0,55.0,64.0,45.0,48.0,47.0,11.0,12.0,7.0,9.0,15.0
241551,20,59,73,2000000.0,1447,1.0,157,57.0,32.0,47.0,33.0,27.0,59.0,37.0,39.0,33.0,40.0,70.0,71.0,58.0,60.0,77.0,28.0,57.0,58.0,53.0,33.0,54.0,60.0,50.0,38.0,40.0,43.0,54.0,67.0,63.0,13.0,5.0,14.0,7.0,13.0
245391,19,59,71,1000000.0,1470,1.0,152,52.0,32.0,53.0,58.0,34.0,59.0,38.0,34.0,54.0,56.0,68.0,60.0,54.0,56.0,66.0,32.0,61.0,64.0,47.0,34.0,59.0,51.0,40.0,41.0,42.0,48.0,58.0,60.0,62.0,8.0,7.0,12.0,5.0,13.0
235664,19,59,71,1000000.0,1473,1.0,161,24.0,43.0,33.0,61.0,42.0,57.0,40.0,30.0,59.0,61.0,62.0,59.0,75.0,53.0,63.0,52.0,69.0,72.0,56.0,51.0,65.0,42.0,47.0,67.0,54.0,54.0,30.0,42.0,29.0,5.0,5.0,7.0,6.0,12.0
226193,31,59,59,2000000.0,1663,1.0,148,46.0,52.0,46.0,63.0,39.0,64.0,37.0,34.0,59.0,62.0,72.0,62.0,59.0,59.0,76.0,53.0,75.0,69.0,66.0,49.0,63.0,55.0,62.0,67.0,42.0,60.0,63.0,57.0,53.0,9.0,15.0,16.0,9.0,10.0
244113,37,59,59,1000000.0,1528,1.0,157,54.0,18.0,53.0,54.0,23.0,53.0,44.0,34.0,48.0,47.0,69.0,68.0,80.0,53.0,83.0,37.0,65.0,63.0,63.0,26.0,78.0,54.0,43.0,39.0,41.0,57.0,59.0,59.0,65.0,10.0,10.0,11.0,12.0,12.0
232850,20,59,71,1000000.0,1400,1.0,174,58.0,32.0,51.0,50.0,23.0,40.0,27.0,29.0,52.0,45.0,79.0,76.0,56.0,54.0,46.0,34.0,34.0,74.0,79.0,36.0,40.0,55.0,42.0,32.0,33.0,52.0,53.0,59.0,54.0,9.0,14.0,6.0,14.0,14.0
182419,31,59,59,2000000.0,1562,1.0,154,45.0,54.0,56.0,60.0,37.0,32.0,52.0,52.0,55.0,59.0,60.0,55.0,62.0,55.0,55.0,61.0,57.0,65.0,63.0,50.0,56.0,57.0,54.0,55.0,30.0,55.0,64.0,58.0,48.0,11.0,11.0,13.0,7.0,13.0
244372,19,59,77,4000000.0,1373,1.0,154,57.0,49.0,37.0,56.0,52.0,68.0,57.0,46.0,52.0,62.0,67.0,67.0,68.0,48.0,64.0,42.0,37.0,47.0,46.0,43.0,38.0,21.0,50.0,53.0,38.0,55.0,20.0,28.0,21.0,5.0,8.0,7.0,5.0,14.0
221589,24,59,62,2000000.0,1446,1.0,159,58.0,59.0,36.0,48.0,42.0,60.0,57.0,51.0,46.0,60.0,81.0,84.0,73.0,45.0,64.0,59.0,43.0,57.0,58.0,38.0,36.0,19.0,57.0,51.0,49.0,54.0,15.0,21.0,22.0,14.0,9.0,15.0,11.0,8.0
236950,21,59,67,1000000.0,1528,1.0,150,49.0,39.0,59.0,67.0,45.0,49.0,39.0,39.0,59.0,66.0,61.0,54.0,62.0,63.0,70.0,49.0,55.0,44.0,70.0,49.0,56.0,54.0,49.0,62.0,39.0,62.0,40.0,49.0,49.0,7.0,11.0,6.0,9.0,9.0
240534,22,59,69,5000000.0,1554,1.0,141,57.0,30.0,51.0,62.0,39.0,57.0,30.0,30.0,60.0,60.0,66.0,49.0,55.0,52.0,62.0,65.0,66.0,56.0,66.0,58.0,54.0,57.0,56.0,59.0,32.0,58.0,60.0,55.0,54.0,11.0,15.0,8.0,12.0,10.0
243350,18,59,73,1000000.0,1611,1.0,132,55.0,46.0,25.0,61.0,47.0,67.0,61.0,31.0,39.0,62.0,79.0,67.0,89.0,62.0,93.0,36.0,60.0,65.0,29.0,51.0,65.0,59.0,42.0,63.0,40.0,51.0,53.0,55.0,51.0,11.0,15.0,10.0,12.0,10.0
245145,19,59,71,1000000.0,1486,1.0,157,52.0,39.0,54.0,43.0,29.0,63.0,35.0,37.0,31.0,51.0,69.0,62.0,66.0,53.0,63.0,33.0,58.0,58.0,62.0,35.0,60.0,59.0,45.0,46.0,44.0,50.0,62.0,64.0,62.0,9.0,12.0,13.0,11.0,6.0
238490,20,59,72,1000000.0,1429,1.0,150,43.0,53.0,40.0,59.0,39.0,62.0,53.0,43.0,51.0,64.0,76.0,68.0,78.0,48.0,80.0,54.0,45.0,44.0,41.0,42.0,33.0,22.0,52.0,55.0,39.0,49.0,34.0,34.0,22.0,11.0,15.0,10.0,6.0,13.0
234139,22,59,69,1000000.0,1633,1.0,159,65.0,48.0,36.0,62.0,51.0,67.0,51.0,53.0,61.0,66.0,71.0,71.0,69.0,51.0,80.0,52.0,56.0,60.0,55.0,49.0,63.0,40.0,42.0,62.0,48.0,53.0,42.0,57.0,50.0,11.0,12.0,8.0,11.0,13.0
225436,24,59,66,1000000.0,1547,1.0,163,40.0,62.0,44.0,53.0,54.0,52.0,48.0,40.0,50.0,58.0,75.0,65.0,57.0,58.0,70.0,61.0,57.0,62.0,69.0,55.0,61.0,32.0,59.0,48.0,44.0,54.0,30.0,41.0,36.0,15.0,11.0,14.0,15.0,11.0
238236,19,59,78,1000000.0,1548,1.0,154,53.0,56.0,51.0,55.0,43.0,63.0,47.0,33.0,49.0,62.0,66.0,71.0,68.0,52.0,77.0,52.0,66.0,61.0,50.0,46.0,53.0,45.0,51.0,52.0,52.0,48.0,32.0,47.0,52.0,7.0,14.0,5.0,6.0,11.0
240028,22,59,67,3000000.0,1523,1.0,176,47.0,55.0,47.0,53.0,44.0,60.0,42.0,42.0,51.0,57.0,84.0,77.0,75.0,54.0,81.0,50.0,51.0,50.0,57.0,51.0,51.0,16.0,58.0,47.0,53.0,49.0,54.0,29.0,29.0,13.0,13.0,11.0,9.0,12.0
241564,20,59,74,1000000.0,1459,1.0,143,60.0,56.0,40.0,59.0,37.0,65.0,45.0,37.0,58.0,62.0,69.0,68.0,67.0,39.0,80.0,68.0,46.0,47.0,36.0,62.0,31.0,16.0,48.0,50.0,65.0,42.0,35.0,23.0,28.0,14.0,14.0,9.0,11.0,14.0
237981,21,59,74,1000000.0,1498,1.0,157,39.0,26.0,43.0,54.0,34.0,53.0,36.0,34.0,47.0,57.0,65.0,67.0,66.0,61.0,69.0,42.0,59.0,86.0,53.0,37.0,72.0,66.0,36.0,47.0,40.0,60.0,55.0,55.0,53.0,6.0,6.0,14.0,13.0,7.0
169631,31,59,59,1000000.0,1601,1.0,163,62.0,51.0,47.0,55.0,51.0,62.0,57.0,59.0,52.0,56.0,69.0,71.0,70.0,43.0,63.0,58.0,66.0,70.0,62.0,54.0,59.0,36.0,53.0,53.0,61.0,51.0,53.0,34.0,30.0,14.0,10.0,8.0,6.0,6.0
203424,24,59,64,2000000.0,1697,1.0,176,37.0,63.0,63.0,61.0,44.0,53.0,39.0,33.0,55.0,54.0,64.0,63.0,77.0,61.0,73.0,59.0,74.0,92.0,72.0,49.0,66.0,54.0,63.0,53.0,64.0,55.0,55.0,49.0,52.0,11.0,13.0,14.0,7.0,10.0
227744,22,59,64,1000000.0,1476,1.0,154,53.0,27.0,62.0,56.0,23.0,48.0,30.0,31.0,49.0,51.0,67.0,68.0,72.0,53.0,77.0,22.0,79.0,65.0,60.0,27.0,59.0,59.0,44.0,38.0,32.0,43.0,63.0,53.0,52.0,10.0,10.0,14.0,9.0,13.0
246176,19,59,68,1000000.0,1534,1.0,163,41.0,40.0,56.0,65.0,41.0,57.0,48.0,44.0,54.0,60.0,56.0,56.0,57.0,51.0,71.0,58.0,57.0,52.0,53.0,34.0,61.0,59.0,36.0,47.0,51.0,45.0,53.0,60.0,65.0,11.0,10.0,9.0,11.0,10.0
224673,28,59,59,2000000.0,1617,1.0,154,52.0,52.0,48.0,62.0,37.0,57.0,35.0,38.0,53.0,56.0,53.0,63.0,68.0,56.0,70.0,47.0,88.0,64.0,56.0,44.0,64.0,51.0,52.0,64.0,43.0,54.0,69.0,64.0,61.0,7.0,10.0,13.0,7.0,13.0
222114,25,59,66,1000000.0,1362,1.0,165,32.0,29.0,57.0,51.0,32.0,36.0,29.0,29.0,40.0,51.0,64.0,59.0,42.0,48.0,63.0,36.0,68.0,64.0,70.0,29.0,45.0,55.0,29.0,27.0,36.0,47.0,56.0,63.0,61.0,14.0,14.0,7.0,13.0,13.0
233378,20,59,69,1000000.0,1643,1.0,161,70.0,49.0,45.0,64.0,48.0,59.0,72.0,69.0,60.0,59.0,64.0,60.0,63.0,52.0,63.0,57.0,57.0,40.0,60.0,60.0,59.0,53.0,47.0,55.0,57.0,57.0,37.0,57.0,55.0,15.0,10.0,14.0,5.0,8.0
243618,17,59,72,2000000.0,1518,1.0,143,44.0,48.0,35.0,57.0,42.0,65.0,49.0,46.0,55.0,64.0,66.0,68.0,72.0,50.0,83.0,61.0,70.0,48.0,39.0,56.0,37.0,24.0,55.0,54.0,51.0,59.0,45.0,32.0,41.0,13.0,12.0,13.0,10.0,13.0
244643,20,59,71,1000000.0,1514,1.0,139,52.0,68.0,50.0,53.0,56.0,56.0,64.0,62.0,51.0,63.0,79.0,77.0,53.0,46.0,63.0,67.0,45.0,55.0,46.0,52.0,64.0,22.0,53.0,46.0,53.0,52.0,24.0,27.0,22.0,6.0,8.0,13.0,11.0,7.0
245155,17,59,79,1000000.0,1562,1.0,154,59.0,50.0,45.0,60.0,35.0,65.0,46.0,38.0,54.0,68.0,78.0,79.0,89.0,47.0,86.0,54.0,55.0,55.0,65.0,39.0,65.0,32.0,54.0,55.0,42.0,50.0,26.0,38.0,41.0,6.0,12.0,7.0,7.0,10.0
222628,25,59,63,3000000.0,1560,1.0,139,27.0,34.0,53.0,59.0,35.0,53.0,37.0,33.0,53.0,59.0,81.0,84.0,74.0,55.0,81.0,28.0,71.0,55.0,60.0,35.0,63.0,58.0,52.0,59.0,35.0,57.0,56.0,55.0,54.0,15.0,7.0,14.0,9.0,16.0
244900,27,59,60,2000000.0,1441,1.0,148,51.0,35.0,47.0,41.0,26.0,67.0,34.0,39.0,31.0,46.0,65.0,61.0,59.0,57.0,88.0,29.0,57.0,61.0,43.0,28.0,55.0,58.0,47.0,35.0,43.0,48.0,57.0,69.0,70.0,11.0,6.0,9.0,6.0,10.0
239269,18,59,74,1000000.0,1510,1.0,163,58.0,22.0,48.0,54.0,27.0,59.0,32.0,34.0,48.0,57.0,74.0,67.0,72.0,52.0,83.0,39.0,75.0,63.0,54.0,23.0,60.0,54.0,51.0,43.0,38.0,53.0,52.0,57.0,58.0,12.0,10.0,14.0,15.0,5.0
240805,18,59,71,1000000.0,1534,1.0,165,56.0,48.0,48.0,64.0,44.0,57.0,33.0,30.0,58.0,63.0,69.0,70.0,82.0,55.0,76.0,52.0,58.0,67.0,60.0,46.0,38.0,53.0,25.0,64.0,40.0,40.0,39.0,54.0,53.0,7.0,7.0,7.0,5.0,6.0
242085,21,59,71,8000000.0,1623,1.0,146,45.0,42.0,49.0,64.0,40.0,54.0,41.0,42.0,63.0,57.0,70.0,68.0,77.0,58.0,80.0,63.0,69.0,56.0,50.0,47.0,67.0,52.0,38.0,50.0,56.0,55.0,49.0,62.0,61.0,5.0,9.0,13.0,12.0,14.0
237478,18,59,76,4000000.0,1443,1.0,165,35.0,58.0,62.0,56.0,44.0,55.0,46.0,40.0,37.0,54.0,67.0,67.0,57.0,55.0,78.0,60.0,66.0,53.0,58.0,54.0,32.0,21.0,60.0,46.0,69.0,53.0,17.0,22.0,22.0,7.0,9.0,14.0,7.0,15.0
244902,23,59,67,2000000.0,1436,1.0,148,53.0,71.0,52.0,45.0,52.0,69.0,48.0,39.0,47.0,66.0,60.0,68.0,56.0,48.0,72.0,76.0,38.0,40.0,47.0,53.0,28.0,20.0,47.0,46.0,62.0,49.0,20.0,34.0,26.0,13.0,10.0,8.0,14.0,8.0
243623,25,59,62,2000000.0,1387,1.0,179,26.0,57.0,57.0,41.0,53.0,61.0,41.0,45.0,40.0,54.0,82.0,82.0,50.0,49.0,56.0,53.0,55.0,42.0,68.0,51.0,33.0,16.0,62.0,41.0,64.0,45.0,31.0,13.0,11.0,13.0,8.0,14.0,7.0,11.0
49575,37,59,59,1000000.0,1298,1.0,154,25.0,38.0,58.0,58.0,42.0,32.0,30.0,22.0,51.0,45.0,32.0,30.0,31.0,42.0,62.0,49.0,59.0,31.0,64.0,48.0,66.0,59.0,40.0,51.0,18.0,64.0,61.0,61.0,51.0,7.0,8.0,7.0,6.0,14.0
246183,20,59,68,1000000.0,1625,1.0,143,58.0,34.0,48.0,55.0,48.0,57.0,52.0,43.0,47.0,58.0,79.0,77.0,75.0,52.0,73.0,64.0,67.0,68.0,46.0,51.0,66.0,55.0,54.0,49.0,36.0,53.0,47.0,56.0,57.0,12.0,9.0,14.0,11.0,7.0
237224,23,59,67,1000000.0,1353,1.0,194,29.0,59.0,64.0,37.0,53.0,57.0,39.0,35.0,27.0,62.0,43.0,48.0,56.0,46.0,49.0,67.0,66.0,45.0,76.0,47.0,63.0,22.0,60.0,41.0,55.0,53.0,25.0,15.0,17.0,8.0,12.0,11.0,5.0,14.0
240040,19,59,76,2000000.0,1472,1.0,150,47.0,53.0,35.0,57.0,47.0,60.0,45.0,40.0,51.0,60.0,80.0,78.0,79.0,47.0,75.0,55.0,84.0,58.0,45.0,51.0,32.0,22.0,56.0,57.0,48.0,47.0,22.0,24.0,22.0,6.0,8.0,10.0,12.0,6.0
244136,22,59,66,1000000.0,1526,1.0,154,57.0,52.0,44.0,56.0,49.0,63.0,48.0,47.0,52.0,61.0,68.0,69.0,68.0,48.0,72.0,54.0,51.0,59.0,50.0,49.0,45.0,29.0,55.0,54.0,56.0,50.0,28.0,48.0,40.0,14.0,5.0,13.0,11.0,11.0
226473,20,59,68,1000000.0,1559,1.0,154,54.0,27.0,52.0,59.0,36.0,57.0,50.0,30.0,56.0,58.0,79.0,78.0,67.0,54.0,65.0,55.0,64.0,57.0,65.0,31.0,57.0,55.0,39.0,45.0,46.0,51.0,52.0,58.0,56.0,13.0,10.0,9.0,9.0,16.0
241578,19,59,74,1000000.0,1338,1.0,172,32.0,22.0,58.0,45.0,29.0,35.0,29.0,28.0,42.0,52.0,49.0,65.0,50.0,53.0,59.0,44.0,66.0,60.0,69.0,28.0,51.0,57.0,26.0,38.0,36.0,45.0,62.0,58.0,53.0,6.0,12.0,9.0,6.0,9.0
228267,27,59,61,1000000.0,1316,1.0,176,28.0,25.0,58.0,44.0,25.0,26.0,28.0,30.0,35.0,33.0,51.0,53.0,59.0,52.0,60.0,34.0,74.0,59.0,72.0,20.0,69.0,57.0,31.0,29.0,35.0,41.0,56.0,59.0,57.0,13.0,9.0,12.0,8.0,15.0
242604,18,59,76,1000000.0,1469,1.0,170,55.0,54.0,44.0,57.0,43.0,55.0,48.0,33.0,42.0,58.0,90.0,93.0,74.0,41.0,62.0,57.0,45.0,62.0,58.0,45.0,31.0,16.0,51.0,47.0,53.0,46.0,49.0,28.0,24.0,7.0,15.0,12.0,6.0,14.0
243886,21,59,67,1000000.0,1574,1.0,165,54.0,47.0,44.0,60.0,37.0,63.0,38.0,35.0,55.0,62.0,78.0,71.0,77.0,60.0,67.0,50.0,72.0,67.0,53.0,40.0,49.0,49.0,52.0,48.0,44.0,43.0,59.0,50.0,44.0,9.0,7.0,11.0,8.0,14.0
237231,28,59,59,1000000.0,1561,1.0,157,56.0,62.0,48.0,52.0,52.0,67.0,50.0,39.0,57.0,64.0,65.0,68.0,71.0,56.0,70.0,60.0,64.0,62.0,59.0,48.0,46.0,28.0,52.0,55.0,53.0,53.0,37.0,29.0,35.0,12.0,8.0,15.0,10.0,11.0
240559,18,59,79,4000000.0,1452,1.0,154,52.0,64.0,51.0,55.0,53.0,62.0,43.0,42.0,38.0,58.0,66.0,59.0,62.0,59.0,79.0,60.0,56.0,51.0,51.0,58.0,34.0,15.0,56.0,46.0,65.0,49.0,41.0,11.0,16.0,10.0,13.0,7.0,11.0,8.0
242095,26,59,60,1000000.0,1493,1.0,176,48.0,31.0,58.0,57.0,32.0,48.0,41.0,31.0,54.0,50.0,70.0,69.0,58.0,53.0,57.0,36.0,62.0,67.0,68.0,35.0,56.0,54.0,52.0,51.0,33.0,49.0,58.0,59.0,57.0,12.0,9.0,6.0,12.0,9.0
241840,19,59,69,1000000.0,1466,1.0,163,37.0,68.0,53.0,54.0,55.0,69.0,52.0,38.0,46.0,52.0,67.0,64.0,62.0,55.0,58.0,62.0,58.0,62.0,60.0,54.0,32.0,18.0,43.0,56.0,69.0,55.0,34.0,15.0,16.0,11.0,12.0,14.0,10.0,10.0
232369,36,59,59,1000000.0,1396,1.0,170,34.0,34.0,61.0,55.0,22.0,51.0,31.0,46.0,50.0,50.0,55.0,36.0,34.0,52.0,54.0,55.0,60.0,40.0,68.0,37.0,64.0,56.0,37.0,36.0,61.0,49.0,48.0,63.0,60.0,8.0,11.0,11.0,7.0,9.0
231858,24,59,66,1000000.0,1522,1.0,165,49.0,28.0,60.0,60.0,34.0,45.0,32.0,39.0,56.0,60.0,62.0,52.0,49.0,54.0,64.0,51.0,59.0,67.0,67.0,36.0,70.0,63.0,51.0,51.0,37.0,47.0,62.0,56.0,55.0,9.0,13.0,11.0,11.0,9.0
243634,19,59,69,1000000.0,1436,1.0,134,55.0,50.0,26.0,59.0,39.0,63.0,61.0,44.0,57.0,56.0,73.0,69.0,77.0,55.0,87.0,43.0,73.0,58.0,31.0,46.0,32.0,23.0,48.0,45.0,52.0,47.0,21.0,30.0,19.0,9.0,10.0,7.0,11.0,7.0
241587,21,59,71,2000000.0,1420,1.0,154,13.0,38.0,46.0,56.0,32.0,45.0,13.0,10.0,45.0,56.0,63.0,66.0,53.0,53.0,45.0,63.0,59.0,66.0,77.0,36.0,82.0,60.0,46.0,45.0,14.0,43.0,54.0,60.0,53.0,15.0,14.0,17.0,12.0,13.0
225716,31,59,59,2000000.0,1685,1.0,150,62.0,57.0,49.0,58.0,52.0,59.0,44.0,60.0,54.0,64.0,64.0,66.0,68.0,60.0,56.0,58.0,67.0,62.0,61.0,53.0,70.0,57.0,55.0,58.0,58.0,62.0,55.0,50.0,48.0,11.0,13.0,7.0,14.0,15.0
242100,19,59,74,1000000.0,1300,1.0,154,21.0,18.0,67.0,48.0,22.0,29.0,20.0,27.0,31.0,36.0,58.0,62.0,51.0,60.0,62.0,32.0,68.0,62.0,63.0,19.0,65.0,62.0,35.0,35.0,39.0,42.0,56.0,56.0,47.0,11.0,15.0,8.0,7.0,8.0
244660,27,59,60,1000000.0,1579,1.0,176,56.0,57.0,57.0,68.0,39.0,58.0,46.0,40.0,60.0,60.0,63.0,66.0,58.0,55.0,55.0,42.0,56.0,58.0,64.0,30.0,45.0,58.0,57.0,59.0,48.0,55.0,56.0,58.0,54.0,11.0,12.0,13.0,6.0,14.0
244405,19,59,70,1000000.0,1573,1.0,157,49.0,36.0,53.0,65.0,45.0,59.0,42.0,40.0,60.0,62.0,61.0,63.0,65.0,56.0,61.0,59.0,55.0,55.0,59.0,44.0,58.0,48.0,53.0,63.0,54.0,53.0,38.0,54.0,59.0,14.0,7.0,13.0,11.0,12.0
245429,18,59,76,1000000.0,1544,1.0,165,45.0,38.0,57.0,68.0,38.0,64.0,41.0,47.0,56.0,62.0,62.0,58.0,54.0,51.0,55.0,63.0,59.0,51.0,58.0,39.0,60.0,58.0,43.0,45.0,48.0,48.0,50.0,58.0,64.0,12.0,8.0,11.0,11.0,10.0
244406,19,59,69,1000000.0,1406,1.0,172,39.0,61.0,60.0,45.0,47.0,62.0,39.0,37.0,33.0,58.0,67.0,64.0,55.0,55.0,57.0,58.0,64.0,62.0,68.0,56.0,32.0,14.0,52.0,51.0,56.0,46.0,24.0,18.0,18.0,6.0,11.0,12.0,12.0,13.0
244663,20,59,67,1000000.0,1521,1.0,168,61.0,27.0,53.0,45.0,31.0,59.0,44.0,34.0,48.0,55.0,65.0,64.0,58.0,59.0,65.0,49.0,71.0,59.0,64.0,35.0,66.0,59.0,54.0,41.0,31.0,38.0,60.0,62.0,55.0,10.0,8.0,8.0,9.0,12.0
203192,26,59,62,1000000.0,1565,1.0,157,52.0,33.0,49.0,51.0,37.0,47.0,35.0,39.0,47.0,54.0,68.0,70.0,75.0,65.0,62.0,39.0,84.0,76.0,57.0,36.0,63.0,54.0,53.0,53.0,43.0,52.0,56.0,57.0,54.0,10.0,10.0,12.0,11.0,13.0
220856,24,59,64,2000000.0,1435,1.0,154,36.0,62.0,66.0,47.0,43.0,60.0,47.0,40.0,41.0,60.0,60.0,55.0,56.0,54.0,78.0,55.0,62.0,53.0,43.0,62.0,31.0,12.0,58.0,48.0,66.0,49.0,55.0,20.0,15.0,14.0,9.0,9.0,9.0,9.0
225976,23,59,65,3000000.0,1466,1.0,139,50.0,53.0,42.0,54.0,53.0,63.0,48.0,27.0,45.0,60.0,76.0,76.0,79.0,58.0,68.0,63.0,55.0,56.0,52.0,52.0,35.0,12.0,51.0,52.0,62.0,49.0,26.0,25.0,22.0,7.0,13.0,14.0,7.0,10.0
243896,25,59,64,4000000.0,1481,1.0,165,56.0,25.0,56.0,53.0,32.0,39.0,30.0,35.0,45.0,47.0,66.0,63.0,50.0,52.0,58.0,45.0,72.0,59.0,65.0,24.0,60.0,53.0,47.0,46.0,45.0,51.0,61.0,66.0,65.0,15.0,10.0,14.0,13.0,14.0
246456,19,59,70,1000000.0,1506,1.0,181,64.0,32.0,40.0,40.0,32.0,63.0,39.0,37.0,26.0,44.0,82.0,76.0,57.0,51.0,62.0,29.0,63.0,61.0,74.0,63.0,57.0,60.0,49.0,40.0,46.0,36.0,59.0,57.0,58.0,6.0,13.0,7.0,5.0,14.0
245689,19,59,72,2000000.0,1342,1.0,172,33.0,30.0,62.0,34.0,28.0,33.0,33.0,31.0,34.0,39.0,65.0,60.0,45.0,52.0,52.0,42.0,66.0,53.0,63.0,29.0,57.0,54.0,27.0,35.0,41.0,49.0,60.0,66.0,63.0,9.0,12.0,6.0,15.0,13.0
