ID,Name,Nationality,Club,Preferred Foot,Work Rate
235596,J. Al Shammari,Saudi Arabia,Al Batin,Right,Medium/ High
236365,C. Wood,England,Bradford City,Left,High/ Medium
224078,F. Pintos,Uruguay,Jaguares de Córdoba,Right,Medium/ Medium
225102,Maikel Santana,Spain,Neuchâtel Xamax,Left,Medium/ Medium
232784,I. Arai,Japan,Nagoya Grampus,Right,Medium/ Medium
239952,A. Kecskés,Hungary,FC Lugano,Right,Medium/ Medium
182352,Li Benjian,China PR,Henan Jianye FC,Left,High/ Medium
234321,Cha Yeong Hwan,Korea Republic,Sangju Sangmu FC,Right,Low/ Medium
242001,M. Sawa,Japan,Kashiwa Reysol,Right,High/ Low
246097,Sergio Gónzalez,Spain,Cádiz CF,Right,Medium/ Medium
244050,W. Burger,Netherlands,Feyenoord,Left,Medium/ Medium
244562,A. Hernández,Mexico,U.N.A.M.,Left,Medium/ Medium
242771,A. Hadzic,Norway,IK Start,Left,Medium/ High
213333,O. Ashoor,Saudi Arabia,Ohod Club,Right,Medium/ Medium
225365,E. Sonupé,England,Stevenage,Right,Medium/ Medium
229718,W. Patching,England,Notts County,Right,High/ Medium
238934,M. Kremer,Germany,SV Meppen,Right,Medium/ Medium
246102,J. Vergara Berrio,Netherlands,De Graafschap,Right,Medium/ Medium
236375,D. Wright,England,Colchester United,Right,Medium/ Medium
238423,K. Alexandersson,Sweden,Kristiansund BK,Right,Medium/ Medium
221528,N. Konstandopoulos,Australia,Adelaide United,Right,Medium/ Medium
243800,S. Seferings,Germany,TSV 1860 München,Right,Medium/ Low
245592,I. El Kabbou,Morocco,CF Reus Deportiu,Left,Medium/ Low
181849,Cui Peng,China PR,Shandong Luneng TaiShan FC,Right,Medium/ Medium
224602,Zhang Wei,China PR,Shanghai SIPG FC,Left,Medium/ Medium
228954,F. López,Argentina,Argentinos Juniors,Right,Medium/ Low
245338,T. van den Belt,Netherlands,PEC Zwolle,Right,Medium/ Medium
182362,Tan Wangsong,China PR,Tianjin TEDA FC,Right,High/ High
224091,D. Rosin,Germany,VfL Sportfreunde Lotte,Right,Medium/ Medium
229724,M. Lund,Denmark,Odense Boldklub,Right,Medium/ Medium
245084,M. Busi,Belgium,Sporting de Charleroi,Right,Medium/ Medium
245855,D. Chambost,France,AS Saint-Étienne,Left,Medium/ Medium
243296,M. Steeves,United States,Houston Dynamo,Right,Medium/ Low
239201,A. Ceylan,Germany,SC Fortuna Köln,Right,Medium/ Medium
190817,R. Williams,England,Tranmere Rovers,Right,Medium/ Medium
159074,D. Shiels,Northern Ireland,Derry City,Right,Medium/ Medium
242530,N. Okafor,Switzerland,FC Basel 1893,Left,Medium/ Low
246114,S. Briñone,Argentina,Patronato,Right,Medium/ Medium
232803,N. Maeda,Japan,Nagoya Grampus,Left,Medium/ Medium
240483,O. Ökke,Turkey,Yeni Malatyaspor,Right,Medium/ Low
244579,E. Lara,Mexico,Club León,Left,Medium/ High
243044,N. Ofoborh,Nigeria,Bournemouth,Right,Medium/ Medium
221285,J. Sotirio,Australia,Western Sydney Wanderers,Right,High/ Low
239205,A. Didic,Canada,Sporting Kansas City,Right,Low/ High
138086,L. Kryger,Denmark,AC Horsens,Right,Medium/ High
209254,R. Willmott,England,Newport County,Right,High/ Medium
198761,B. McGrath,Australia,Esbjerg fB,Right,High/ Low
236905,B. Provoste,Chile,Colo-Colo,Right,High/ Medium
242539,F. Brorsson,Sweden,Trelleborgs FF,Right,Medium/ Medium
224620,Zhang Yi,China PR,Shanghai SIPG FC,Left,Medium/ Medium
214896,P. Mullin,England,Tranmere Rovers,Right,High/ Low
235632,R. Goteni,Congo,ESTAC Troyes,Right,Medium/ Medium
238449,A. Ikedi,Nigeria,FK Haugesund,Right,Medium/ Medium
237682,A. Najem,Afghanistan,Philadelphia Union,Right,High/ Medium
241010,M. Ortíz,Argentina,Rosario Central,Right,Medium/ Medium
242034,J. Díaz Price,Mexico,Club León,Right,Medium/ Medium
189810,S. Duggan,Republic of Ireland,Waterford FC,Left,Medium/ Medium
240756,P. Sussek,Germany,FC Ingolstadt 04,Right,Medium/ Medium
244084,K. Pytlik,Poland,VfL Sportfreunde Lotte,Right,Medium/ Medium
245364,N. Alioui,France,KSV Cercle Brugge,Right,Medium/ Medium
222582,Kim Yeong Bin,Korea Republic,Sangju Sangmu FC,Right,Low/ High
244854,J. Cataldi,Argentina,Gimnasia y Esgrima La Plata,Right,Medium/ Medium
231031,S. Kaya,Turkey,Göztepe SK,Right,High/ Low
242039,C. Veerachat,Thailand,Cerezo Osaka,Right,High/ Low
244087,R. Rösch,Germany,FC Augsburg,Right,Medium/ Medium
206200,D. Clarke,Republic of Ireland,St. Patrick's Athletic,Right,High/ Medium
232825,Myeong Joon Jae,Korea Republic,Jeonbuk Hyundai Motors,Right,High/ Low
242553,M. Segbers,United States,New England Revolution,Right,Medium/ Medium
245369,A. Çelebi,Turkey,Beşiktaş JK,Right,Low/ Medium
240506,F. Arhin,Ghana,Östersunds FK,Left,Medium/ Medium
242298,E. Opoku,Ghana,Columbus Crew SC,Right,High/ Medium
193658,J. Kirkpatrick,Scotland,St. Mirren,Right,Medium/ Medium
242811,E. Steen,Norway,FK Bodø/Glimt,Right,Medium/ Medium
242812,K. Ødemarksbakken,Norway,Lillestrøm SK,Right,Medium/ Medium
235647,H. Sarpei,Ghana,VfB Stuttgart,Right,Medium/ Medium
222081,N. Sandberg,Norway,IK Start,Left,Medium/ Medium
246145,I. Aliseda,Argentina,Defensa y Justicia,Right,Medium/ Medium
242051,K. Irep,France,Le Havre AC,Left,Medium/ Medium
10884,M. Flynn,Wales,Newport County,Right,Medium/ Medium
209285,B. Mugabi,Uganda,Yeovil Town,Right,Medium/ High
244101,D. Fontani,France,Chamois Niortais Football Club,Right,Medium/ Medium
244613,A. Nava,Mexico,Club Tijuana,Right,Medium/ Medium
245381,G. Della Bernardina,Italy,Cittadella,Right,Medium/ Medium
244614,E. Alvarado,United States,Club Tijuana,Left,Medium/ Medium
213127,A. McGowan,England,Hamilton Academical FC,Right,Medium/ High
228999,S. Joss,Switzerland,FC Thun,Right,Medium/ Medium
220041,N. Lüchinger,Switzerland,FC St. Gallen,Right,Medium/ Medium
227977,Y. Mabella,France,AS Nancy Lorraine,Right,Medium/ Medium
222090,N. Nasseri,England,Gillingham,Right,Medium/ Medium
245898,C. Elva,Canada,FC Würzburger Kickers,Right,Medium/ Medium
238731,V. Stenzel,Germany,FC Carl Zeiss Jena,Left,High/ Low
227726,I. Al Talhi,Saudi Arabia,Al Fateh,Left,Medium/ Medium
235662,A. Mumin,Ghana,FC Nordsjælland,Right,Medium/ High
237966,Paulo Alves,Portugal,Wolverhampton Wanderers,Right,High/ Medium
241551,Y. Armougom,France,Stade Malherbe Caen,Left,Medium/ Medium
245391,S. Sy,France,Amiens SC,Left,Medium/ Medium
235664,M. McKee,Northern Ireland,Stevenage,Right,Medium/ Medium
226193,Cui Yongzhe,China PR,Chongqing Dangdai Lifan FC SWM Team,Right,Medium/ Medium
244113,S. Bengriba,France,Grenoble Foot 38,Left,Medium/ Medium
232850,T. Yanagi,Japan,FC Tokyo,Right,Medium/ High
182419,Ding Jie,China PR,Chongqing Dangdai Lifan FC SWM Team,Right,Medium/ Medium
244372,J. Bednarczyk,Poland,Bayer 04 Leverkusen,Left,Medium/ Medium
221589,J. Ingham,New Zealand,Melbourne Victory,Right,Medium/ Low
236950,G. Quezada,Ecuador,CD Lugo,Right,Medium/ Medium
240534,M. Fallatah,Saudi Arabia,Al Hilal,Right,Medium/ Medium
243350,F. Agu,Germany,VfL Osnabrück,Right,High/ Medium
245145,R. Polley,Netherlands,ADO Den Haag,Right,Medium/ Medium
238490,I. Chair,Belgium,Queens Park Rangers,Right,High/ Medium
234139,I. Khemis,Tunisia,Doncaster Rovers,Left,Medium/ Medium
225436,M. Álvarez,Colombia,Patriotas Boyacá FC,Right,Medium/ Low
238236,O. Brynhildsen,Norway,Stabæk Fotball,Right,Medium/ Medium
240028,R. Al Hafizi,Saudi Arabia,Ohod Club,Left,High/ Low
241564,M. Rosas,Chile,Universidad Católica,Right,Medium/ Medium
237981,J. Torres,Colombia,Atlético Bucaramanga,Right,Low/ Medium
169631,B. Dennehy,Republic of Ireland,Limerick FC,Left,High/ Medium
203424,E. Whitehouse,England,Grimsby Town,Right,High/ High
227744,M. Quiñones,Colombia,Deportivo Pasto,Left,Low/ Medium
246176,R. Keskin,Turkey,Bursaspor,Right,Medium/ High
224673,Zhang Li,China PR,Changchun Yatai FC,Right,Medium/ Medium
222114,A. Lacey,England,Gillingham,Right,Medium/ Medium
233378,J. Shipley,Republic of Ireland,Coventry City,Left,Medium/ Medium
243618,L. Fadinger,Austria,SK Sturm Graz,Right,Medium/ Medium
244643,P. Gómez,Argentina,Puebla FC,Left,High/ Low
245155,M. Kudus,Ghana,FC Nordsjælland,Left,High/ Medium
222628,Chu Jinzhao,China PR,Tianjin Quanjian FC,Right,Medium/ Medium
244900,J. Medina,Mexico,Club Necaxa,Right,Medium/ Medium
239269,L. Ndenbe,Belgium,KV Oostende,Left,Medium/ Medium
240805,Dai Wai-Tsun,Hong Kong,Oxford United,Right,High/ Low
242085,M. Virtue,England,Liverpool,Right,Medium/ Medium
237478,M. Curry,England,Middlesbrough,Right,Medium/ Medium
244902,F. Castro,Uruguay,Club Necaxa,Right,High/ Low
243623,S. Wilson,England,Macclesfield Town,Right,High/ Low
49575,M. Andersson,Sweden,Trelleborgs FF,Right,Medium/ Medium
246183,T. Wiesner,Czech Republic,Sparta Praha,Right,High/ Low
237224,B. Wright,Canada,New England Revolution,Right,Medium/ Medium
240040,C. Holse,Denmark,FC København,Left,High/ Medium
244136,S. Vidal,France,Red Star FC,Right,Medium/ Low
226473,M. Kelly,Scotland,Bristol Rovers,Left,High/ Medium
241578,H. Andersson,Sweden,Malmö FF,Right,Medium/ Medium
228267,A. DeJohn,United States,Dalkurd FF,Right,Medium/ High
242604,T. Klupś,Poland,Lech Poznań,Right,Medium/ Medium
243886,T. Mølgaard,Denmark,Vejle Boldklub,Right,Medium/ Medium
237231,H. Benkaïd,France,US Orléans Loiret Football,Left,Medium/ Medium
240559,Obama,Spain,Atlético Madrid,Right,Medium/ Medium
242095,J. Falkmar,Sweden,IF Brommapojkarna,Right,Medium/ Medium
241840,N. Bazan,Argentina,Vélez Sarsfield,Right,Medium/ Medium
232369,D. Nasu,Japan,Vissel Kobe,Right,Low/ High
231858,D. Conner,United States,Chicago Fire,Right,Medium/ Medium
243634,S. Kodama,Japan,Nagoya Grampus,Right,High/ Low
241587,S. Farhan,Saudi Arabia,Al Raed,Right,Medium/ Medium
225716,A. Ablet,China PR,Henan Jianye FC,Left,High/ Medium
242100,Yoo Ji Ha,Korea Republic,Pohang Steelers,Right,Medium/ Medium
244660,M. López,Colombia,Atlético Huila,Right,Medium/ Medium
244405,K. Huntelaar,Netherlands,De Graafschap,Right,Medium/ Medium
245429,J. Atanasov,FYR Macedonia,Bursaspor,Right,Medium/ Medium
244406,K. Leidsman,Netherlands,De Graafschap,Right,Medium/ Medium
244663,M. Spasic,Serbia,FC Admira Wacker Mödling,Left,Medium/ Medium
203192,D. Jarvis,Northern Ireland,Dundalk,Left,Medium/ Medium
220856,P. Esquivel,Mexico,Club Necaxa,Right,Medium/ Medium
225976,S. Mandash,Saudi Arabia,Al Faisaly,Right,Medium/ Medium
243896,A. Abdellaoui,Algeria,FC Sion,Left,Medium/ High
246456,D. Bajselmani,Netherlands,PEC Zwolle,Right,Medium/ Medium
245689,E. Ferigra,Ecuador,Torino,Right,Low/ Medium
189625,J. Turley,England,Notts County,Right,Medium/ High
245691,A. Barreal,Argentina,Vélez Sarsfield,Left,Medium/ Low
244412,F. Pasqualoni,Italy,Cosenza,Right,Medium/ Medium
241085,L. Tempelmann,Germany,SC Freiburg,Right,Medium/ Medium
191677,Ahn Seong Nam,Korea Republic,Gyeongnam FC,Right,Medium/ Low
246462,D. García,Argentina,Gimnasia y Esgrima La Plata,Right,Medium/ Medium
244415,T. Rotter,Austria,TSV Hartberg,Right,Low/ Medium
244671,M. Kadlec,Austria,FC Admira Wacker Mödling,Right,Medium/ Low
201920,S. Serderov,Russia,Cracovia,Right,High/ Medium
244160,A. Jędrych,Poland,Zagłębie Sosnowiec,Right,Low/ High
237505,J. Muscatt,England,Bolton Wanderers,Left,Medium/ Medium
244673,M. Daly,England,Huddersfield Town,Right,Medium/ Medium
240835,E. Elizalde,Uruguay,Pescara,Left,Medium/ Medium
245699,G. León,Mexico,Deportivo Toluca,Right,High/ Medium
240836,S. Çetin,Germany,Eintracht Frankfurt,Right,High/ Medium
246469,A. Urzi,Argentina,Club Atlético Banfield,Right,Medium/ Medium
195013,J. Dunleavy,Republic of Ireland,Sligo Rovers,Right,High/ Medium
241862,A. Al Saluli,Saudi Arabia,Al Ittihad,Right,Medium/ Medium
215752,K. Chvedukas,Lithuania,Dundalk,Right,Medium/ Medium
232904,A. Al Dawsari,Saudi Arabia,Al Nassr,Right,Medium/ Medium
238024,E. Korkmaz,Netherlands,VVV-Venlo,Right,Medium/ High
245448,J. Galetto,Argentina,Patronato,Right,Medium/ Medium
231881,N. Bizet,France,AJ Auxerre,Right,Medium/ Medium
239305,Madger Gomes,Spain,FC Sochaux-Montbéliard,Left,High/ Low
245705,Iker Goujón,Spain,CF Reus Deportiu,Right,Medium/ Medium
240587,F. Bin Jamayah,Saudi Arabia,Al Nassr,Right,Medium/ Medium
237260,C. Storm,United States,Sporting Kansas City,Right,Medium/ Medium
241100,E. Ybáñez,Argentina,Argentinos Juniors,Left,High/ Medium
244940,E. Karic,Austria,SCR Altach,Left,High/ Medium
193740,L. Ridehalgh,England,Tranmere Rovers,Left,High/ Medium
204494,A. Riemann,Germany,VfL Osnabrück,Left,Medium/ Medium
216526,A. Gogić,Cyprus,Hamilton Academical FC,Right,Low/ High
225486,L. Béland-Goyette,Canada,Montreal Impact,Right,Medium/ Medium
242894,E. Pálsson,Iceland,Sandefjord Fotball,Right,Medium/ High
227791,Lee Tae Hee,Korea Republic,Sangju Sangmu FC,Right,High/ Medium
233679,K. Yajima,Japan,FC Tokyo,Right,High/ Low
239311,M. Hoxha,Belgium,KV Kortrijk,Right,Medium/ Medium
228304,K. McFarlane,England,Birmingham City,Right,Medium/ Low
243664,F. Rieder,Austria,FC Wacker Innsbruck,Right,Medium/ Medium
223953,C. Kpekawa,England,St. Mirren,Left,Medium/ Medium
243665,C. Tiéhi,Ivory Coast,Le Havre AC,Right,Medium/ Medium
244690,T. Matthews,South Africa,Borussia Dortmund,Left,Medium/ Medium
182738,J. Hodgkiss,England,Macclesfield Town,Right,Medium/ Medium
244435,J. Heil,Austria,TSV Hartberg,Right,Medium/ Medium
222422,A. Jakubiak,Scotland,Bristol Rovers,Right,Medium/ Medium
242902,K. Reaves,United States,FC Dallas,Right,Medium/ High
237783,R. Morishita,Japan,Cerezo Osaka,Left,Medium/ Medium
243159,A. Awad,Sweden,Dalkurd FF,Left,Medium/ Medium
235481,A. Al Shamrani,Saudi Arabia,Al Wehda,Right,Medium/ Medium
245721,G. Azzinnari,Italy,Cosenza,Right,High/ Low
241114,O. Drost,Denmark,AC Horsens,Right,High/ Medium
205019,J. Caprice,England,Tranmere Rovers,Right,High/ Medium
224731,Zhang Lu,China PR,Shanghai Greenland Shenhua FC,Right,Medium/ High
244187,A. Mendy,Senegal,Racing Club de Lens,Left,Medium/ Medium
225756,G. Blackwood,Australia,Adelaide United,Right,Medium/ Medium
233180,J. Hanato,Japan,Shonan Bellmare,Left,High/ Low
242652,B. Mines,United States,New York Red Bulls,Right,Medium/ Medium
220893,C. Baker-Richardson,England,Swansea City,Right,Medium/ Medium
236510,B. Varga,Hungary,SV Mattersburg,Right,Medium/ Medium
244702,S. Akgün,Turkey,BB Erzurumspor,Left,Medium/ Low
218591,S. Long,Republic of Ireland,Cheltenham Town,Right,Medium/ Medium
227807,M. Folivi,England,Watford,Right,High/ Low
235487,M. Rayman,Saudi Arabia,Al Ittihad,Right,Medium/ Medium
235744,B. Thomas-Asante,England,Milton Keynes Dons,Right,Medium/ Medium
243169,Y. Begraoui,France,AJ Auxerre,Right,High/ Low
184801,A. Fleming,England,Morecambe,Right,Medium/ Medium
228578,W. Wood,England,Accrington Stanley,Left,High/ Medium
232674,F. Ghazi,Saudi Arabia,Al Shabab,Left,Medium/ Medium
244962,N. Córdova,Chile,Unión Española,Right,Low/ High
237027,Kim Bo Seop,Korea Republic,Incheon United FC,Right,Medium/ Medium
243683,S. Acka,Ivory Coast,BB Erzurumspor,Right,Low/ Medium
244707,E. Celebi,Germany,1. FC Nürnberg,Right,Low/ Medium
228836,E. Dabo,Senegal,Valenciennes FC,Right,Medium/ Medium
245476,Mello,Brazil,Zagłębie Sosnowiec,Left,Medium/ Medium
222181,Yang Boyu,China PR,Jiangsu Suning FC,Right,Low/ Medium
225509,A. Collins,Wales,Colchester United,Right,High/ Medium
226533,P. Kasim,Ghana,IFK Göteborg,Left,Medium/ Medium
235493,T. Abdullah,Saudi Arabia,Al Ittihad,Right,Medium/ Medium
233446,E. Næsbak Brenden,Norway,Lillestrøm SK,Right,High/ Medium
236006,J. O'Doherty,Australia,Western Sydney Wanderers,Right,Medium/ Medium
245990,Fernando Costanza,Brazil,LOSC Lille,Right,High/ Medium
233447,F. Lobos,Chile,Universidad de Chile,Right,High/ Low
226025,J. Serafin,Poland,Cracovia,Right,Medium/ Medium
221930,N. Sutter,Switzerland,FC Thun,Right,Medium/ Medium
238058,C. O'Hare,England,Aston Villa,Right,High/ Low
242922,M. Carreazo,Venezuela,Once Caldas,Right,Medium/ Medium
232427,R. Aoki,Japan,Nagoya Grampus,Left,Medium/ Medium
244459,F. Camara,Guinea,GFC Ajaccio,Left,Medium/ Medium
240364,I. Boye,Nigeria,Örebro SK,Right,Medium/ Medium
243180,Y. Goke,Japan,Vissel Kobe,Right,Medium/ Medium
228077,Wang Qiuming,China PR,Hebei China Fortune FC,Right,High/ Medium
242926,Park Jung Soo,Korea Republic,Gangwon FC,Right,Medium/ Medium
244718,M. Vano,Italy,Carpi,Right,High/ Low
245742,M. Rieder,Netherlands,ADO Den Haag,Right,Medium/ Medium
206575,J. Hooper,England,Grimsby Town,Right,High/ Medium
222191,Sun Bo,China PR,Dalian YiFang FC,Left,Medium/ Medium
243695,L. Hupfauf,Austria,FC Wacker Innsbruck,Right,Medium/ Medium
245999,Mollejo,Spain,Atlético Madrid,Left,Medium/ Medium
201457,V. Oliver,England,Morecambe,Right,Medium/ Low
222449,Cao Haiqing,China PR,Jiangsu Suning FC,Right,High/ Medium
210418,A. Banasiak,Poland,Zagłębie Sosnowiec,Left,Medium/ Medium
235250,Pedro Goulart,Mexico,Puebla FC,Right,High/ Low
239858,Song Long,China PR,Shandong Luneng TaiShan FC,Right,Medium/ Medium
241650,J. Lahne,Sweden,IF Brommapojkarna,Right,Medium/ Medium
226547,M. García,Argentina,Unión de Santa Fe,Right,Medium/ Medium
231411,R. McKenzie,England,Hull City,Right,Medium/ Medium
236787,D. Franke,Germany,VfL Wolfsburg,Left,High/ Medium
242163,M. Cavalleri,Chile,Curicó Unido,Right,Medium/ Medium
243955,A. Beyazıt,Germany,FC Energie Cottbus,Right,Medium/ Medium
246259,A. Grijalva,Mexico,Monterrey,Right,Medium/ Medium
239348,D. Klomp,Netherlands,NAC Breda,Right,Medium/ High
204021,J. Keatings,Scotland,Hamilton Academical FC,Right,Medium/ Medium
244469,P. Di Nardo,Switzerland,Neuchâtel Xamax,Right,Medium/ Medium
245749,A. Baroan,France,Chamois Niortais Football Club,Left,Medium/ Medium
229878,C. Lattanzio,Argentina,Estudiantes de La Plata,Left,High/ Medium
240886,R. Menayese,Wales,Bristol Rovers,Right,Medium/ Medium
230136,J. Thompson,Northern Ireland,Blackpool,Left,Medium/ Medium
236025,H. Smith,England,Macclesfield Town,Right,Medium/ Medium
239609,Liu Ruofan,China PR,Shanghai Greenland Shenhua FC,Right,High/ Medium
228858,D. Jajic,Sweden,Hammarby IF,Right,Medium/ Medium
239098,L. Fesser,Germany,SC Paderborn 07,Right,Medium/ High
243451,M. Nilor,France,FC Girondins de Bordeaux,Right,Medium/ Medium
245500,I. Mensah,Ghana,IK Start,Right,Medium/ Low
227837,H. Castegren,Sweden,IFK Norrköping,Right,Medium/ Medium
237821,I. Oda,Japan,Kashima Antlers,Right,Medium/ Medium
242429,L. Cacace,New Zealand,Wellington Phoenix,Right,High/ Medium
244221,E. Veiga,Luxembourg,Eintracht Braunschweig,Left,Medium/ High
213502,R. Cornwall,Republic of Ireland,Bohemian FC,Right,Medium/ Medium
241150,J. Mbom,Germany,SV Werder Bremen,Right,Medium/ Medium
242430,S. van Dijck,Netherlands,VVV-Venlo,Right,Medium/ High
212991,D. Gremsl,Austria,FSV Zwickau,Right,Medium/ Medium
242431,S. Friede,Germany,Hertha BSC,Right,Medium/ Medium
242687,A. Guiffrey,Argentina,Patronato,Right,Medium/ Medium
244480,H. Magnetti,France,Stade Brestois 29,Left,Medium/ Medium
245248,S. Abraham,Sweden,IFK Göteborg,Left,Medium/ Medium
244481,G. Buon,France,Stade Brestois 29,Right,Low/ Medium
206338,D. Morrissey,Republic of Ireland,Limerick FC,Right,High/ Medium
232707,G. Akkan,Turkey,Yeni Malatyaspor,Right,Low/ High
239107,L. Espinoza,Chile,Deportes Iquique,Right,Medium/ Medium
223236,J. Requena,Argentina,Club Deportes Temuco,Right,High/ Low
230660,C. Mbulu,England,Motherwell,Right,Medium/ Medium
236292,G. Cuomo,Italy,Crotone,Right,Medium/ Medium
245252,A. Gürleyen,Germany,1. FSV Mainz 05,Right,Medium/ Medium
215301,L. Jones,England,Luton Town,Right,Medium/ Medium
229893,R. Gondoh,England,Colchester United,Left,Medium/ Medium
230661,N. Hunziker,Switzerland,FC Thun,Right,Medium/ Medium
243973,T. Reithmeir,Germany,1. FC Heidenheim 1846,Right,Medium/ Medium
245253,L. Barreiro Martins,Luxembourg,1. FSV Mainz 05,Right,Medium/ Medium
229126,J. Clarke,England,Bristol Rovers,Right,Medium/ High
182790,Zheng Tao,China PR,Chongqing Dangdai Lifan FC SWM Team,Right,Medium/ Medium
241159,M. Guehi,England,Chelsea,Right,Medium/ Medium
244743,R. Prieto,Mexico,Tiburones Rojos de Veracruz,Right,High/ Medium
237832,I. Meite,England,Cardiff City,Left,High/ Low
242184,A. Amade,Germany,TSG 1899 Hoffenheim,Right,Medium/ Medium
245001,L. Krüger,Germany,RB Leipzig,Right,Medium/ Medium
245513,K. Balogiannis,Greece,PAOK,Left,Medium/ Medium
229643,C. James,England,Colchester United,Right,Medium/ Medium
219660,E. Stokes,Republic of Ireland,Bohemian FC,Left,Medium/ Medium
231437,S. Al Hamdan,Saudi Arabia,Al Hazem,Left,Medium/ Medium
243981,A. Xhemajli,Kosovo,Neuchâtel Xamax,Left,Medium/ Medium
204302,A. Buxton,England,Tranmere Rovers,Right,Medium/ Medium
228366,M. Gillesphey,England,Carlisle United,Left,Medium/ Medium
223761,D. Sauerland,Germany,Eintracht Braunschweig,Right,High/ Medium
228113,G. Kelly,Republic of Ireland,Dundalk,Right,Medium/ Medium
232721,Y. Fujita,Japan,Júbilo Iwata,Right,Medium/ Medium
242961,S. Duke-McKenna,England,Bolton Wanderers,Right,Medium/ Medium
225810,D. Mosquera,Colombia,Itagüí Leones FC,Right,Medium/ Medium
238610,K. Majić,Croatia,Fortuna Düsseldorf,Right,Medium/ Medium
242196,M. Real,United States,Philadelphia Union,Left,Medium/ Medium
245780,F. Schwarzholz,Germany,FC Augsburg,Right,Medium/ Medium
